sim result, 0
total time, 2099.406250
total energy, 73895.875000
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE,TmotorCase,Twindings
2,1597.000000,-0.003859,0.017320,7.897070,4.521110,-3.142417,1.669761,2.369123,0.961605,3.559505,0.040914,0.126588,5.706432,29.071131,33.702759
2,1598.000000,-0.003927,0.016776,7.902249,3.817726,-3.197250,1.663984,2.301783,0.833656,2.984070,0.034300,0.126513,4.987161,29.074488,33.711567
2,1599.000000,-0.003994,0.016232,7.906589,3.228324,-3.252081,1.658170,2.235740,0.706967,2.521358,0.028981,0.126440,4.384906,29.077847,33.720253
2,1600.000000,-0.004061,0.015688,7.910253,2.730646,-3.306914,1.652384,2.171197,0.581806,2.148840,0.024699,0.126393,3.877472,29.081207,33.728844
2,1601.000000,-0.004087,0.015308,7.913375,2.306676,-3.327370,1.648749,2.127495,0.514011,1.792665,0.020605,0.126345,3.445339,29.084572,33.737362
2,1602.000000,-0.004112,0.014927,7.915978,1.953122,-3.347828,1.645045,2.084455,0.446811,1.506311,0.017314,0.126308,3.085367,29.087940,33.745819
2,1603.000000,-0.004137,0.014546,7.918165,1.656039,-3.368285,1.641315,2.042171,0.380339,1.275700,0.014663,0.126288,2.783354,29.091311,33.754230
2,1604.000000,-0.004162,0.014166,7.920017,1.404602,-3.388742,1.637590,2.000716,0.314702,1.089900,0.012528,0.126248,2.527362,29.094685,33.762604
2,1605.000000,-0.004187,0.013785,7.921598,1.189802,-3.409199,1.633896,1.960147,0.249982,0.939820,0.010803,0.126227,2.309054,29.098063,33.770943
2,1606.000000,-0.004212,0.013404,7.922962,1.004537,-3.429657,1.630255,1.920510,0.186247,0.818290,0.009406,0.126205,2.120783,29.101442,33.779255
2,1607.000000,-0.004237,0.013024,7.924149,0.843350,-3.450114,1.626682,1.881840,0.123547,0.719804,0.008274,0.126189,1.957093,29.104826,33.787540
2,1608.000000,-0.004262,0.012643,7.925193,0.701478,-3.470571,1.623188,1.844167,0.061922,0.639556,0.007351,0.126168,1.812958,29.108213,33.795803
2,1609.000000,-0.004288,0.012262,7.926121,0.575630,-3.491028,1.619783,1.807513,0.001406,0.574224,0.006600,0.126149,1.685133,29.111605,33.804047
2,1610.000000,-0.004313,0.011882,7.926953,0.462513,-3.511485,1.616474,1.771896,-0.057976,0.520490,0.005983,0.126171,1.570770,29.115000,33.812275
2,1611.000000,-0.004312,0.011615,7.927708,0.360050,-3.510541,1.614308,1.747673,-0.083423,0.443473,0.005097,0.126111,1.466226,29.118397,33.820484
2,1612.000000,-0.004310,0.011349,7.928351,0.272744,-3.509598,1.612160,1.723936,-0.108364,0.381108,0.004381,0.126158,1.378283,29.121799,33.828682
2,1613.000000,-0.004309,0.011082,7.928904,0.197651,-3.508655,1.610039,1.700697,-0.132779,0.330430,0.003798,0.126096,1.301548,29.125204,33.836861
2,1614.000000,-0.004308,0.010816,7.929382,0.132604,-3.507711,1.607953,1.677969,-0.156651,0.289256,0.003325,0.126080,1.235504,29.128613,33.845024
2,1615.000000,-0.004307,0.010549,7.929801,0.075700,-3.506767,1.605905,1.655758,-0.179966,0.255666,0.002939,0.126143,1.178461,29.132025,33.853180
2,1616.000000,-0.004306,0.010283,7.930172,0.025378,-3.505824,1.603900,1.634070,-0.202716,0.228094,0.002622,0.126120,1.127269,29.135441,33.861324
2,1617.000000,-0.004305,0.010017,7.930502,0.000000,-3.504880,1.601940,1.612912,-0.224890,0.224890,0.002585,0.126057,0.000000,29.138859,33.852947
2,1618.000000,-0.004303,0.009750,7.930828,0.000000,-3.503937,1.600040,1.592296,-0.246462,0.246462,0.002833,0.126041,0.000000,29.142263,33.844589
2,1619.000000,-0.004302,0.009484,7.931185,0.000000,-3.502993,1.598214,1.572233,-0.267408,0.267408,0.003074,0.126014,0.000000,29.145655,33.836254
2,1620.000000,-0.004301,0.009217,7.931572,0.000000,-3.502050,1.596461,1.552722,-0.287728,0.287728,0.003307,0.126047,0.000000,29.149033,33.827938
2,1621.000000,-0.004286,0.009031,7.931989,0.000000,-3.489821,1.595327,1.539430,-0.289926,0.289926,0.003332,0.126089,0.000000,29.152399,33.819641
2,1622.000000,-0.004271,0.008844,7.932409,0.000000,-3.477592,1.594225,1.526403,-0.291827,0.291827,0.003354,0.126116,0.000000,29.155754,33.811363
2,1623.000000,-0.004256,0.008658,7.932832,0.000000,-3.465364,1.593152,1.513643,-0.293431,0.293431,0.003373,0.126057,0.000000,29.159094,33.803108
2,1624.000000,-0.004241,0.008471,7.933258,0.000000,-3.453135,1.592109,1.501149,-0.294739,0.294739,0.003388,0.126054,0.000000,29.162422,33.794876
2,1625.000000,-0.004226,0.008285,7.933685,0.000000,-3.440906,1.591095,1.488922,-0.295750,0.295750,0.003399,0.126033,0.000000,29.165737,33.786663
2,1626.000000,-0.004211,0.008098,7.934114,0.000000,-3.428678,1.590110,1.476963,-0.296466,0.296466,0.003408,0.126065,0.000000,29.169039,33.778469
2,1627.000000,-0.004196,0.007912,7.934543,0.000000,-3.416449,1.589154,1.465271,-0.296886,0.296886,0.003412,0.126006,0.000000,29.172327,33.770302
2,1628.000000,-0.004181,0.007725,7.934973,0.000000,-3.404220,1.588227,1.453847,-0.297009,0.297009,0.003414,0.125997,0.000000,29.175602,33.762154
2,1629.000000,-0.004166,0.007539,7.935403,0.000000,-3.391991,1.587327,1.442690,-0.296836,0.296836,0.003412,0.126037,0.000000,29.178865,33.754025
2,1630.000000,-0.004151,0.007352,7.935833,0.000000,-3.379763,1.586455,1.431801,-0.296368,0.296368,0.003407,0.125983,0.000000,29.182116,33.745918
2,1631.000000,-0.004130,0.007221,7.936263,0.000000,-3.363072,1.585913,1.424367,-0.287655,0.287655,0.003306,0.125969,0.000000,29.185352,33.737831
2,1632.000000,-0.004110,0.007091,7.936679,0.000000,-3.346382,1.585379,1.417060,-0.278805,0.278805,0.003205,0.125976,0.000000,29.188576,33.729767
2,1633.000000,-0.004089,0.006960,7.937083,0.000000,-3.329692,1.584853,1.409882,-0.269818,0.269818,0.003101,0.126009,0.000000,29.191788,33.721718
2,1634.000000,-0.004069,0.006830,7.937474,0.000000,-3.313002,1.584336,1.402832,-0.260695,0.260695,0.002996,0.125991,0.000000,29.194988,33.713692
2,1635.000000,-0.004048,0.006699,7.937851,0.000000,-3.296311,1.583827,1.395912,-0.251434,0.251434,0.002890,0.125998,0.000000,29.198175,33.705685
2,1636.000000,-0.004028,0.006569,7.938216,0.000000,-3.279621,1.583325,1.389120,-0.242037,0.242037,0.002782,0.126033,0.000000,29.201351,33.697693
2,1637.000000,-0.004007,0.006438,7.938566,0.000000,-3.262930,1.582832,1.382457,-0.232503,0.232503,0.002672,0.125920,0.000000,29.204512,33.689732
2,1638.000000,-0.003987,0.006308,7.938903,0.000000,-3.246240,1.582346,1.375924,-0.222832,0.222832,0.002561,0.126016,0.000000,29.207663,33.681782
2,1639.000000,-0.003966,0.006177,7.939226,0.000000,-3.229550,1.581869,1.369520,-0.213022,0.213022,0.002449,0.125957,0.000000,29.210800,33.673855
2,1640.000000,-0.003946,0.006046,7.939534,0.000000,-3.212859,1.581398,1.363246,-0.203076,0.203076,0.002334,0.125926,0.000000,29.213924,33.665951
2,1641.000000,-0.003925,0.005955,7.939828,0.000000,-3.195709,1.581108,1.358948,-0.190515,0.190515,0.002190,0.125919,0.000000,29.217037,33.658066
2,1642.000000,-0.003904,0.005864,7.940104,0.000000,-3.178559,1.580817,1.354711,-0.177893,0.177893,0.002045,0.125882,0.000000,29.220137,33.650204
2,1643.000000,-0.003883,0.005772,7.940361,0.000000,-3.161408,1.580525,1.350536,-0.165210,0.165210,0.001899,0.125937,0.000000,29.223225,33.642357
2,1644.000000,-0.003862,0.005681,7.940600,0.000000,-3.144258,1.580232,1.346422,-0.152466,0.152466,0.001752,0.125970,0.000000,29.226301,33.634529
2,1645.000000,-0.003841,0.005589,7.940821,0.000000,-3.127108,1.579938,1.342370,-0.139662,0.139662,0.001605,0.125974,0.000000,29.229366,33.626720
2,1646.000000,-0.003820,0.005498,7.941023,0.000000,-3.109957,1.579643,1.338380,-0.126796,0.126796,0.001457,0.125942,0.000000,29.232418,33.618931
2,1647.000000,-0.003798,0.005407,7.941207,0.000000,-3.092807,1.579348,1.334452,-0.113869,0.113869,0.001309,0.125861,0.000000,29.235456,33.611164
2,1648.000000,-0.003777,0.005315,7.941371,0.000000,-3.075657,1.579051,1.330586,-0.100881,0.100881,0.001160,0.125919,0.000000,29.238483,33.603416
2,1649.000000,-0.003756,0.005224,7.941517,0.000000,-3.058506,1.578753,1.326783,-0.087832,0.087832,0.001010,0.125945,0.000000,29.241499,33.595684
2,1650.000000,-0.003735,0.005133,7.941645,0.000000,-3.041356,1.578454,1.323042,-0.074722,0.074722,0.000859,0.125922,0.000000,29.244503,33.587971
2,1651.000000,-0.003714,0.005069,7.941753,0.000000,-3.023690,1.578256,1.320466,-0.059831,0.059831,0.000688,0.125937,0.000000,29.247496,33.580276
2,1652.000000,-0.003692,0.005005,7.941840,0.000000,-3.006025,1.578053,1.317918,-0.044916,0.044916,0.000516,0.126189,0.000000,29.250483,33.572586
2,1653.000000,-0.003670,0.004941,7.941905,0.000000,-2.988359,1.577844,1.315399,-0.029978,0.029978,0.000345,0.126333,0.000000,29.253462,33.564907
2,1654.000000,-0.003648,0.004877,7.941948,0.000000,-2.970694,1.577629,1.312909,-0.015017,0.015017,0.000173,0.124635,0.000000,29.256388,33.557350
2,1655.000000,-0.003627,0.004813,7.941970,0.000000,-2.953028,1.577410,1.310447,-0.000033,0.000033,0.000000,0.148421,0.000000,29.259859,33.548370
2,1656.000000,-0.003605,0.004749,7.941970,0.000000,-2.935362,1.577184,1.308015,0.014975,-0.014975,-0.000172,0.125251,0.000000,29.262775,33.540817
2,1657.000000,-0.003583,0.004685,7.941948,0.000000,-2.917697,1.576953,1.305611,0.030006,-0.030006,-0.000345,0.126329,0.000000,29.265705,33.533215
2,1658.000000,-0.003562,0.004621,7.941905,0.000000,-2.900031,1.576717,1.303237,0.045061,-0.045061,-0.000518,0.126003,0.000000,29.268616,33.525650
2,1659.000000,-0.003540,0.004557,7.941840,0.000000,-2.882365,1.576475,1.300892,0.060140,-0.060140,-0.000691,0.125678,0.000000,29.271507,33.518124
2,1660.000000,-0.003518,0.004493,7.941753,0.000000,-2.864700,1.576228,1.298576,0.075242,-0.075242,-0.000865,0.125904,0.000000,29.274393,33.510605
2,1661.000000,-0.003493,0.004718,7.941644,0.000000,-2.843878,1.576948,1.306808,0.105016,-0.105016,-0.001207,0.125889,0.000000,29.277266,33.503105
2,1662.000000,-0.003467,0.004943,7.941492,0.000000,-2.823057,1.577689,1.315434,0.135205,-0.135205,-0.001554,0.126012,0.000000,29.280130,33.495617
2,1663.000000,-0.003442,0.005168,7.941296,0.000000,-2.802236,1.578452,1.324454,0.165808,-0.165808,-0.001906,0.125948,0.000000,29.282982,33.488148
2,1664.000000,-0.003416,0.005394,7.941056,0.000000,-2.781415,1.579236,1.333866,0.196825,-0.196825,-0.002262,0.125894,0.000000,29.285822,33.480701
2,1665.000000,-0.003390,0.005619,7.940772,0.000000,-2.760594,1.580040,1.343669,0.228253,-0.228253,-0.002624,0.125942,0.000000,29.288651,33.473270
2,1666.000000,-0.003365,0.005844,7.940441,0.000000,-2.739773,1.580866,1.353862,0.260093,-0.260093,-0.002990,0.125900,0.000000,29.291468,33.465862
2,1667.000000,-0.003339,0.006069,7.940065,0.000000,-2.718952,1.581712,1.364444,0.292343,-0.292343,-0.003360,0.125942,0.000000,29.294273,33.458469
2,1668.000000,-0.003314,0.006294,7.939641,0.000000,-2.698131,1.582579,1.375413,0.325000,-0.325000,-0.003736,0.125985,0.000000,29.297070,33.451092
2,1669.000000,-0.003288,0.006520,7.939171,0.000000,-2.677309,1.583467,1.386768,0.358065,-0.358065,-0.004116,0.125972,0.000000,29.299854,33.443733
2,1670.000000,-0.003263,0.006745,7.938653,0.000000,-2.656488,1.584376,1.398508,0.391534,-0.391534,-0.004500,0.125975,0.000000,29.302628,33.436390
2,1671.000000,-0.003231,0.007263,7.938086,0.000000,-2.631021,1.586865,1.427118,0.448100,-0.448100,-0.005151,0.125958,0.000000,29.305389,33.429066
2,1672.000000,-0.003200,0.007780,7.937437,0.000000,-2.605555,1.589535,1.457799,0.506918,-0.506918,-0.005827,0.126001,0.000000,29.308142,33.421757
2,1673.000000,-0.003169,0.008298,7.936702,0.000000,-2.580088,1.592389,1.490540,0.567979,-0.567979,-0.006528,0.126022,0.000000,29.310883,33.414467
2,1674.000000,-0.003137,0.008816,7.935880,0.000000,-2.554622,1.595427,1.525330,0.631274,-0.631274,-0.007256,0.126002,0.000000,29.313612,33.407196
2,1675.000000,-0.003106,0.009333,7.934966,0.000000,-2.529155,1.598651,1.562158,0.696792,-0.696792,-0.008009,0.126022,0.000000,29.316332,33.399940
2,1676.000000,-0.003075,0.009851,7.933956,0.000000,-2.503689,1.602064,1.601009,0.764523,-0.764523,-0.008788,0.126054,0.000000,29.319040,33.392700
2,1677.000000,-0.003044,0.010368,7.932848,0.000000,-2.478222,1.605667,1.641870,0.834454,-0.834454,-0.009591,0.126078,0.000000,29.321739,33.385475
2,1678.000000,-0.003012,0.010886,7.931639,0.000000,-2.452755,1.609463,1.684726,0.906573,-0.906573,-0.010420,0.126082,0.000000,29.324427,33.378269
2,1679.000000,-0.002981,0.011404,7.930326,0.004504,-2.427289,1.613455,1.729560,0.980865,-0.976361,-0.011223,0.126104,71.105980,29.327105,33.387596
2,1680.000000,-0.002950,0.011921,7.928910,0.196698,-2.401822,1.617647,1.776358,1.057321,-0.860623,-0.009892,0.126117,1.300798,29.329788,33.396923
2,1681.000000,-0.002913,0.012284,7.927663,0.366200,-2.371917,1.620623,1.810195,1.124039,-0.757840,-0.008711,0.126142,1.472814,29.332478,33.406250
2,1682.000000,-0.002876,0.012646,7.926564,0.515347,-2.342012,1.623781,1.845057,1.191965,-0.676618,-0.007777,0.126172,1.624334,29.335175,33.415581
2,1683.000000,-0.002840,0.013009,7.925583,0.648644,-2.312107,1.627112,1.880934,1.261077,-0.612433,-0.007039,0.126182,1.759587,29.337877,33.424911
2,1684.000000,-0.002803,0.013371,7.924695,0.769210,-2.282202,1.630606,1.917818,1.331360,-0.562151,-0.006462,0.126191,1.881948,29.340586,33.434242
2,1685.000000,-0.002766,0.013733,7.923879,0.880074,-2.252296,1.634258,1.955699,1.402799,-0.522725,-0.006008,0.126202,1.994520,29.343300,33.443569
2,1686.000000,-0.002729,0.014096,7.923121,0.983057,-2.222392,1.638063,1.994573,1.475382,-0.492325,-0.005659,0.126239,2.099561,29.346022,33.452896
2,1687.000000,-0.002693,0.014458,7.922407,1.079977,-2.192486,1.642017,2.034431,1.549100,-0.469123,-0.005392,0.126240,2.197885,29.348749,33.462223
2,1688.000000,-0.002656,0.014820,7.921726,1.172566,-2.162581,1.646119,2.075266,1.623942,-0.451376,-0.005188,0.126240,2.291811,29.351482,33.471546
2,1689.000000,-0.002619,0.015183,7.921071,1.261518,-2.132676,1.650367,2.117073,1.699903,-0.438385,-0.005039,0.126264,2.382498,29.354221,33.480869
2,1690.000000,-0.002583,0.015545,7.920434,1.347871,-2.102771,1.654761,2.159847,1.776975,-0.429104,-0.004932,0.126243,2.469703,29.356966,33.490189
2,1691.000000,-0.002542,0.016107,7.919812,1.432492,-2.069760,1.662008,2.228321,1.885708,-0.453216,-0.005209,0.126244,2.555565,29.359716,33.499504
2,1692.000000,-0.002501,0.016669,7.919154,1.521789,-2.036748,1.669587,2.299077,1.997054,-0.475265,-0.005463,0.126295,2.647232,29.362473,33.508823
2,1693.000000,-0.002461,0.017232,7.918464,1.615505,-2.003736,1.677505,2.372102,2.111010,-0.495505,-0.005695,0.126280,2.742029,29.365234,33.518139
2,1694.000000,-0.002420,0.017794,7.917745,1.713118,-1.970725,1.685774,2.447382,2.227570,-0.514452,-0.005913,0.126280,2.841088,29.368002,33.527454
2,1695.000000,-0.002380,0.018356,7.916998,1.814541,-1.937713,1.694401,2.524902,2.346728,-0.532187,-0.006117,0.126311,2.944760,29.370777,33.536774
2,1696.000000,-0.002339,0.018918,7.916226,1.919429,-1.904701,1.703398,2.604645,2.468480,-0.549050,-0.006311,0.126330,3.051688,29.373558,33.546093
2,1697.000000,-0.002299,0.019481,7.915429,2.027696,-1.871690,1.712774,2.686593,2.592815,-0.565120,-0.006496,0.126355,3.162267,29.376345,33.555416
2,1698.000000,-0.002258,0.020043,7.914608,2.139253,-1.838678,1.722538,2.770733,2.719732,-0.580479,-0.006672,0.126368,3.275910,29.379137,33.564743
2,1699.000000,-0.002218,0.020605,7.913765,2.253669,-1.805666,1.732702,2.857047,2.849222,-0.595553,-0.006845,0.126385,3.392576,29.381935,33.574078
2,1700.000000,-0.002177,0.021167,7.912900,2.371116,-1.772655,1.743276,2.945517,2.981277,-0.610161,-0.007013,0.126373,3.511583,29.384739,33.583416
2,1701.000000,-0.002135,0.022932,7.912014,2.491595,-1.738539,1.780134,3.239230,3.345964,-0.854369,-0.009820,0.126418,3.635262,29.387550,33.592762
2,1702.000000,-0.002093,0.024697,7.910772,2.660230,-1.704423,1.821449,3.553822,3.735986,-1.075756,-0.012365,0.126428,3.806949,29.390368,33.602123
2,1703.000000,-0.002051,0.026462,7.909209,2.872519,-1.670308,1.867602,3.888669,4.151102,-1.278583,-0.014696,0.126446,4.023306,29.393190,33.611507
2,1704.000000,-0.002010,0.028227,7.907351,3.124909,-1.636193,1.918999,4.243109,4.591053,-1.466144,-0.016852,0.126479,4.281049,29.396019,33.620922
2,1705.000000,-0.001968,0.029992,7.905219,3.414369,-1.602077,1.976070,4.616427,5.055558,-1.641189,-0.018864,0.126513,4.576719,29.398855,33.630379
2,1706.000000,-0.001926,0.031757,7.902833,3.738474,-1.567962,2.039269,5.007874,5.544320,-1.805846,-0.020757,0.126563,4.908449,29.401697,33.639885
2,1707.000000,-0.001884,0.033522,7.900206,4.095233,-1.533846,2.109074,5.416657,6.057024,-1.961791,-0.022549,0.126595,5.272966,29.404547,33.649452
2,1708.000000,-0.001842,0.035287,7.897351,4.482999,-1.499730,2.185989,5.841936,6.593333,-2.110333,-0.024257,0.126656,5.670658,29.407404,33.659092
2,1709.000000,-0.001800,0.037052,7.894279,4.900301,-1.465615,2.270538,6.282829,7.152891,-2.252590,-0.025892,0.126702,6.098193,29.410267,33.668819
2,1710.000000,-0.001758,0.038817,7.890998,5.345838,-1.431499,2.363274,6.738425,7.735338,-2.389500,-0.027466,0.126753,6.555161,29.413137,33.678642
2,1711.000000,-0.001717,0.039453,7.887516,5.818745,-1.398372,2.397409,6.899239,7.963414,-2.144670,-0.024651,0.126802,7.040416,29.416016,33.688580
2,1712.000000,-0.001677,0.040088,7.884391,6.243148,-1.365246,2.432902,7.062565,8.195359,-1.952211,-0.022439,0.126857,7.476988,29.418901,33.698624
2,1713.000000,-0.001636,0.040724,7.881544,6.629788,-1.332119,2.469739,7.228199,8.430958,-1.801170,-0.020703,0.126899,7.874675,29.421795,33.708771
2,1714.000000,-0.001595,0.041359,7.878917,6.986633,-1.298992,2.507918,7.395988,8.670053,-1.683420,-0.019350,0.126948,8.242581,29.424696,33.719017
2,1715.000000,-0.001555,0.041994,7.876461,7.320266,-1.265865,2.547443,7.565774,8.912491,-1.592225,-0.018301,0.126974,8.585634,29.427603,33.729359
2,1716.000000,-0.001514,0.042630,7.874137,7.635884,-1.232738,2.588323,7.737422,9.158146,-1.522262,-0.017497,0.127018,8.911654,29.430517,33.739792
2,1717.000000,-0.001473,0.043265,7.871914,7.937644,-1.199611,2.630569,7.910829,9.406924,-1.469280,-0.016888,0.127043,9.222356,29.433439,33.750317
2,1718.000000,-0.001433,0.043901,7.869769,8.229183,-1.166484,2.674197,8.085878,9.658730,-1.429546,-0.016432,0.127088,9.524303,29.436369,33.760933
2,1719.000000,-0.001392,0.044536,7.867681,8.512753,-1.133357,2.719228,8.262470,9.913479,-1.400725,-0.016100,0.127112,9.816752,29.439306,33.771641
2,1720.000000,-0.001351,0.045172,7.865634,8.790607,-1.100230,2.765683,8.466833,10.197424,-1.406816,-0.016170,0.127151,10.104640,29.442251,33.782440
2,1721.000000,-0.001314,0.044537,7.863578,9.069935,-1.069638,2.716418,8.247598,9.959516,-0.889581,-0.010225,0.127176,10.393198,29.445204,33.793335
2,1722.000000,-0.001276,0.043902,7.862278,9.246538,-1.039045,2.669156,8.059437,9.754686,-0.508148,-0.005841,0.127194,10.575837,29.448164,33.804287
2,1723.000000,-0.001239,0.043266,7.861535,9.347529,-1.008453,2.623705,7.875174,9.555564,-0.208035,-0.002391,0.127237,10.683065,29.451132,33.815269
2,1724.000000,-0.001201,0.042631,7.861230,9.388757,-0.977860,2.579934,7.694284,9.361497,0.027260,0.000313,0.126908,10.697669,29.454100,33.826225
2,1725.000000,-0.001163,0.041996,7.861270,9.383387,-0.947268,2.537735,7.516374,9.171980,0.211407,0.002430,0.127180,10.715140,29.457081,33.837189
2,1726.000000,-0.001126,0.041361,7.861579,9.341466,-0.916675,2.497019,7.341167,8.986649,0.354817,0.004078,0.127196,10.673421,29.460070,33.848122
2,1727.000000,-0.001088,0.040726,7.862098,9.270964,-0.886082,2.457708,7.168429,8.805194,0.465770,0.005354,0.127184,10.600100,29.463066,33.859013
2,1728.000000,-0.001051,0.040091,7.862779,9.178460,-0.855490,2.419739,6.998003,8.627391,0.551069,0.006334,0.127175,10.504468,29.466068,33.869854
2,1729.000000,-0.001013,0.039456,7.863584,9.069155,-0.824897,2.383054,6.829783,8.453079,0.616076,0.007081,0.127162,10.391286,29.469078,33.880638
2,1730.000000,-0.000976,0.038820,7.864484,8.946857,-0.794305,2.347604,6.663690,8.282126,0.664731,0.007641,0.127146,10.264537,29.472094,33.891357
